Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence
2024,60-69,Female,-0.3600000000000012,18.42,High,7.1
2021,10-19,Female,30.200000000000003,-22.28,Low,13.1
2022,20-29,Male,37.29,33.86,Low,9.1
2021,80+,Male,22.919999999999998,16.0,Low,9.1
2023,70-79,Female,0.8200000000000003,-9.940000000000005,Low,18.1
2020,60-69,Male,19.77,30.310000000000002,Middle,20.1
2020,50-59,Male,11.43,-6.040000000000001,Low,14.1
2024,60-69,Male,43.980000000000004,-1.0399999999999987,Middle,21.1
2022,80+,Female,16.98,-23.210000000000004,Low,15.1
2020,30-39,Male,51.61,28.42,Middle,16.1
2022,50-59,Male,4.169999999999999,44.36,Low,14.1
2023,60-69,Male,31.720000000000002,39.53,High,12.1
2023,10-19,Male,43.04,20.9,High,8.1
2020,30-39,Male,38.39,34.22,Middle,21.1
2020,60-69,Male,18.27,24.61,Middle,13.1
2024,60-69,Male,-6.370000000000001,25.67,Low,14.1
2021,60-69,Male,10.370000000000001,1.6600000000000001,Low,15.1
2022,30-39,Female,47.67,42.7,Low,12.1
2020,80+,Female,20.720000000000002,-5.049999999999997,Middle,13.1
2024,40-49,Male,51.15,20.659999999999997,Low,9.1
2020,60-69,Female,-0.23999999999999844,-3.140000000000004,Low,17.1
2024,80+,Male,-0.23000000000000043,0.039999999999997704,High,11.1
2021,70-79,Male,-4.780000000000001,12.869999999999997,High,16.1
2020,60-69,Male,23.31,33.64,Middle,19.1
2022,10-19,Male,24.58,63.57,High,13.1
2022,60-69,Male,21.55,42.96,High,10.1
2024,50-59,Male,39.49,41.25,High,15.1
2024,10-19,Male,53.970000000000006,57.730000000000004,High,9.1
2021,30-39,Male,47.13,42.7,Low,11.1
2020,20-29,Male,51.23,53.96000000000001,Middle,16.1
2022,40-49,Male,57.5,67.21000000000001,Middle,17.1
2021,10-19,Female,40.1,26.6,Low,17.1
2023,80+,Female,38.150000000000006,-15.43,Middle,19.1
2023,10-19,Female,42.330000000000005,11.149999999999999,Low,18.1
2024,20-29,Male,28.130000000000003,53.949999999999996,High,13.1
2022,40-49,Male,22.48,84.34,High,10.1
2020,40-49,Male,6.1499999999999995,11.769999999999998,Low,14.1
2022,30-39,Female,53.88,48.99,Low,18.1
2020,50-59,Male,31.02,36.02,Middle,19.1
2023,50-59,Female,28.76,45.47,Middle,20.1
2024,40-49,Male,41.18,65.33,Low,10.1
2024,30-39,Male,61.88,57.720000000000006,Middle,15.1
2021,20-29,Male,43.85,62.66,High,12.1
2024,10-19,Female,56.5,5.5699999999999985,Middle,20.1
2021,40-49,Female,26.35,20.65,Middle,16.1
2020,20-29,Male,8.579999999999998,46.31,Low,14.1
2020,40-49,Female,24.19,85.34,High,9.1
2020,20-29,Male,24.05,41.17,High,14.1
2024,70-79,Female,-13.91,-34.57,Low,13.1
2023,10-19,Male,31.53,39.12,Middle,21.1
2022,20-29,Male,28.38,28.410000000000004,Middle,22.1
2021,20-29,Male,16.77,54.510000000000005,Middle,18.1
2022,70-79,Female,4.699999999999999,-20.020000000000003,Low,15.1
2021,50-59,Male,3.79,31.51,Low,15.1
2021,10-19,Male,33.81,57.93,High,11.1
2022,60-69,Male,30.19,25.46,Middle,22.1
2022,60-69,Male,-3.2700000000000005,13.06,Low,9.1
2024,20-29,Male,18.51,92.00999999999999,High,8.1
2020,30-39,Male,61.93,42.18,Low,13.1
2023,60-69,Male,39.209999999999994,6.830000000000004,Middle,20.1
2022,30-39,Male,31.54,47.64,Low,18.1
2024,50-59,Male,7.949999999999999,55.160000000000004,High,7.1
2024,60-69,Male,20.210000000000004,2.230000000000001,Low,14.1
2020,10-19,Male,35.72,30.28,High,7.1
2022,70-79,Male,7.009999999999998,42.629999999999995,High,15.1
2024,80+,Male,17.069999999999997,20.310000000000002,High,14.1
2021,10-19,Male,48.42,17.439999999999998,Middle,22.1
2022,40-49,Male,17.68,71.35,High,9.1
2021,20-29,Male,2.8199999999999994,49.849999999999994,Low,17.1
2022,60-69,Male,42.14,-2.549999999999999,Middle,17.1
2021,30-39,Male,38.0,34.01,Middle,20.1
2024,10-19,Female,41.300000000000004,23.47,Middle,16.1
2020,60-69,Male,45.769999999999996,48.68,Middle,20.1
2023,10-19,Male,24.24,6.369999999999997,Low,18.1
2024,50-59,Female,43.27,29.720000000000002,High,9.1
2024,40-49,Male,12.629999999999999,58.519999999999996,Low,9.1
2021,20-29,Male,30.590000000000003,65.54,Low,9.1
2021,10-19,Female,19.119999999999997,-22.760000000000005,Low,11.1
2023,20-29,Female,21.79,69.61,Middle,13.1
2024,50-59,Male,27.28,43.68,Middle,15.1
2020,10-19,Male,34.86,6.68,Low,14.1
2020,40-49,Male,32.019999999999996,55.22,Low,10.1
2020,50-59,Male,17.33,51.35,High,12.1
2021,30-39,Female,27.090000000000003,80.66,High,13.1
2020,20-29,Male,26.31,44.39,High,14.1
2020,20-29,Male,38.35,74.21000000000001,High,16.1
2024,70-79,Male,-3.690000000000003,-25.17,Low,13.1
2024,10-19,Male,40.120000000000005,29.439999999999998,High,16.1
2022,30-39,Male,44.760000000000005,38.400000000000006,Low,10.1
2023,20-29,Male,20.54,52.0,High,7.1
2020,20-29,Male,13.42,40.040000000000006,Middle,15.1
2023,40-49,Female,9.5,27.999999999999993,Low,16.1
2024,50-59,Male,19.18,76.35,High,11.1
2021,20-29,Female,50.97,26.910000000000004,Middle,14.1
2023,10-19,Male,50.870000000000005,5.849999999999998,Low,17.1
2024,60-69,Male,46.519999999999996,-1.1699999999999995,Middle,16.1
2021,60-69,Male,8.64,1.1600000000000001,Low,11.1
2021,10-19,Male,32.9,20.799999999999997,Middle,19.1
2022,20-29,Male,22.62,93.34,High,15.1
2021,20-29,Male,20.89,27.37,Low,17.1
2024,30-39,Female,61.7,58.82,Low,10.1
2024,10-19,Male,12.77,-6.640000000000002,Low,16.1
2020,80+,Male,-9.0,-27.460000000000004,Low,9.1
2022,10-19,Female,39.69,62.27,High,10.1
2023,20-29,Male,36.190000000000005,69.47,Middle,16.1
2023,60-69,Female,26.330000000000002,34.669999999999995,Low,17.1
2023,50-59,Male,4.470000000000001,35.18,Low,9.1
2021,50-59,Female,18.67,46.55,Middle,21.1
2021,40-49,Male,36.54,51.83,High,15.1
2024,20-29,Female,16.74,28.360000000000003,Low,15.1
2024,70-79,Male,1.620000000000001,27.730000000000004,High,11.1
2021,10-19,Female,17.82,28.199999999999996,High,15.1
2020,70-79,Male,-0.9699999999999989,-23.37,Low,15.1
2020,20-29,Male,44.61,67.75,Middle,14.1
2023,70-79,Female,0.16000000000000014,19.96,Low,11.1
2021,60-69,Male,32.3,-4.51,Middle,20.1
2021,10-19,Male,13.39,-24.89,Low,12.1
2021,60-69,Female,45.260000000000005,17.310000000000002,Middle,20.1
2021,70-79,Male,5.759999999999998,52.78,High,9.1
2024,40-49,Male,27.320000000000004,66.11,Middle,19.1
2023,20-29,Male,51.24,23.840000000000003,Middle,22.1
2024,70-79,Male,26.349999999999998,8.759999999999996,Low,15.1
2020,80+,Male,12.16,15.409999999999997,Low,16.1
2020,30-39,Male,60.09,44.7,Low,12.1
2022,80+,Female,-11.88,-7.649999999999999,High,12.1
2020,60-69,Male,32.36,33.07,Middle,21.1
2024,40-49,Male,25.51,64.6,High,7.1
2021,70-79,Male,19.209999999999997,17.060000000000002,Low,14.1
2020,10-19,Female,31.58,21.939999999999998,Low,17.1
2022,20-29,Female,18.95,17.36,Low,17.1
2024,50-59,Female,42.9,54.06,High,8.1
2022,50-59,Male,42.41,37.38,High,15.1
2022,30-39,Female,53.760000000000005,60.14,High,12.1
2022,10-19,Male,29.82,-2.1700000000000017,Low,9.1
2022,50-59,Male,16.89,60.66,High,10.1
2021,20-29,Male,36.13,71.95,High,10.1
2022,70-79,Female,-8.64,-12.18,Low,13.1
2021,50-59,Male,12.17,9.79,Middle,15.1
2021,20-29,Female,14.570000000000002,56.75,High,14.1
2020,20-29,Female,41.87,68.42,Middle,13.1
2023,20-29,Female,29.43,67.11,Middle,14.1
2020,80+,Female,10.650000000000002,-12.940000000000001,Low,13.1
2021,30-39,Female,71.02000000000001,73.9,Middle,13.1
2023,10-19,Female,15.649999999999999,14.18,Low,14.1
2024,70-79,Female,3.759999999999998,2.9900000000000007,Middle,16.1
2021,20-29,Female,38.04,43.7,Low,14.1
2023,20-29,Male,21.96,25.86,Middle,16.1
2020,20-29,Female,4.19,81.33,High,12.1
2023,50-59,Female,37.99,31.25,Middle,14.1
2023,10-19,Female,45.15,1.889999999999997,Middle,20.1
2020,50-59,Male,20.0,28.91,Low,10.1
2022,10-19,Female,35.32,9.049999999999997,Middle,18.1
2020,10-19,Male,52.42,-1.320000000000002,Middle,18.1
2022,30-39,Male,25.380000000000003,54.28,High,10.1
2021,60-69,Female,-5.32,55.730000000000004,High,12.1
2021,30-39,Male,61.02,21.35,Low,14.1
2024,10-19,Male,12.729999999999999,-11.070000000000002,Low,15.1
2021,20-29,Male,20.36,48.44,High,16.1
2020,80+,Male,19.12,46.13,High,8.1
2021,10-19,Female,49.08,40.32,Middle,20.1
2023,60-69,Male,-4.200000000000001,34.550000000000004,High,14.1
2023,40-49,Male,11.86,85.89,High,10.1
2020,70-79,Male,36.66,4.560000000000002,Middle,15.1
2021,10-19,Male,23.19,28.67,High,14.1
2020,10-19,Male,56.5,-9.560000000000002,Middle,19.1
2021,60-69,Male,19.99,14.690000000000003,Middle,19.1
2021,20-29,Female,24.35,60.59,Middle,18.1
2022,10-19,Male,35.61,21.07,High,12.1
2020,30-39,Female,29.220000000000002,38.41,Low,11.1
2020,20-29,Male,25.880000000000003,61.33,High,16.1
2024,50-59,Female,34.94,60.71,High,13.1
2024,10-19,Male,37.800000000000004,9.399999999999997,High,7.1
2022,20-29,Male,33.63,47.17,Low,18.1
2022,80+,Male,3.379999999999999,51.470000000000006,High,12.1
2020,10-19,Male,26.15,-4.640000000000001,Middle,14.1
2024,20-29,Male,36.050000000000004,67.25999999999999,High,8.1
2022,20-29,Male,47.9,24.18,Middle,21.1
2020,10-19,Male,48.42,16.129999999999995,High,13.1
2022,80+,Female,-3.120000000000001,-0.9699999999999989,Middle,20.1
2024,10-19,Female,49.97,19.96,Low,15.1
2020,40-49,Male,9.870000000000001,72.52,High,15.1
2020,80+,Male,13.39,20.36,High,8.1
2021,70-79,Male,26.09,44.56,High,15.1
2021,60-69,Male,14.239999999999998,34.03,Middle,22.1
2021,70-79,Female,-11.98,36.33,High,7.1
2020,70-79,Male,23.34,-9.239999999999998,Low,12.1
2024,30-39,Male,28.44,29.0,Low,13.1
2023,20-29,Male,40.39,65.79,High,9.1
2024,10-19,Male,35.84,10.579999999999997,Low,18.1
2024,50-59,Male,17.94,23.240000000000002,Middle,17.1
2023,10-19,Male,17.32,-2.390000000000006,Low,15.1
2022,40-49,Male,53.339999999999996,35.42,Middle,15.1
2021,20-29,Male,50.25,71.78,Middle,15.1
2022,10-19,Male,30.380000000000003,17.810000000000002,Middle,16.1
2024,80+,Male,18.44,52.59,High,9.1
2022,60-69,Male,14.71,16.64,Middle,13.1
2022,60-69,Male,37.64,18.39,Middle,18.1
2021,10-19,Female,23.049999999999997,5.02,Low,13.1
2023,50-59,Male,15.03,14.259999999999998,Low,17.1
2023,10-19,Female,48.84,-3.7600000000000016,Low,15.1
2023,30-39,Male,65.6,11.42,Low,17.1
2024,50-59,Male,32.25,74.45,High,8.1
2022,20-29,Female,29.01,49.269999999999996,Middle,16.1
2024,70-79,Male,-5.280000000000001,27.42,High,14.1
2024,30-39,Female,58.970000000000006,51.38,Middle,19.1
2023,30-39,Male,42.67,40.1,Middle,21.1
2021,50-59,Male,4.94,7.209999999999997,Low,14.1
2023,50-59,Male,35.93,26.2,Low,13.1
2022,80+,Female,34.09,23.129999999999995,Middle,21.1
2022,10-19,Male,43.480000000000004,22.75,Low,10.1
2021,70-79,Female,-15.63,6.759999999999998,Low,15.1
2021,40-49,Male,29.16,62.11,Low,12.1
2021,40-49,Female,28.720000000000002,80.43,High,13.1
2021,20-29,Female,15.36,35.650000000000006,Low,11.1
2024,50-59,Male,6.720000000000001,43.01,High,8.1
2022,50-59,Female,15.08,52.29,High,10.1
2023,40-49,Female,20.71,33.07,Middle,20.1
2021,20-29,Male,18.28,42.519999999999996,Low,16.1
2020,60-69,Female,29.7,43.1,High,16.1
2021,10-19,Male,18.14,-24.35,Low,13.1
2024,50-59,Male,40.4,47.63,Low,13.1
2023,60-69,Male,12.77,29.0,High,9.1
2020,10-19,Male,52.81,11.709999999999997,Middle,14.1
2024,50-59,Male,54.190000000000005,57.76,Middle,21.1
2022,10-19,Male,22.68,23.93,Low,15.1
2022,20-29,Female,37.51,57.8,Low,12.1
2024,30-39,Male,74.65,50.410000000000004,Middle,20.1
2024,60-69,Male,21.830000000000002,20.17000000000001,High,8.1
2024,20-29,Female,17.65,62.970000000000006,Low,10.1
2023,70-79,Male,4.18,-7.969999999999999,Middle,16.1
2022,60-69,Male,6.859999999999999,-12.960000000000003,Low,18.1
2021,70-79,Male,-10.09,38.34,High,14.1
2021,20-29,Male,30.22,78.86,Middle,15.1
2023,30-39,Male,50.95,77.13,High,7.1
2021,80+,Male,-3.1000000000000014,-2.009999999999998,Middle,18.1
2023,10-19,Male,44.160000000000004,61.93,High,12.1
2024,10-19,Female,48.46,13.42,Middle,21.1
2020,70-79,Male,1.6099999999999994,10.659999999999997,Low,14.1
2023,20-29,Male,26.46,38.85,Middle,15.1
2024,40-49,Male,42.11,45.0,Low,14.1
2022,80+,Male,11.84,16.68,High,9.1
2024,40-49,Male,10.4,73.39999999999999,High,7.1
2023,60-69,Female,26.66,55.53,High,8.1
2021,40-49,Male,30.570000000000004,72.82000000000001,High,11.1
2020,30-39,Male,29.91,82.91,High,9.1
2021,40-49,Female,18.07,19.08,Low,10.1
2023,20-29,Male,23.150000000000002,48.989999999999995,High,10.1
2023,30-39,Male,31.1,100.36000000000001,High,13.1
2024,20-29,Male,40.11,67.13,Middle,19.1
2022,10-19,Male,38.35,39.449999999999996,Middle,19.1
2023,80+,Male,1.7800000000000011,-0.5200000000000031,High,13.1
2021,50-59,Male,49.1,58.86000000000001,Middle,19.1
2024,20-29,Female,15.79,33.580000000000005,Low,17.1
2022,50-59,Male,46.67,53.71,Middle,19.1
2021,20-29,Male,49.45,21.54,Middle,15.1
2020,10-19,Male,49.71,20.75,High,10.1
2020,10-19,Female,45.52,10.29,High,9.1
2021,10-19,Female,42.63,55.080000000000005,High,9.1
2022,50-59,Male,35.79,62.85,High,15.1
2020,80+,Female,-7.490000000000002,3.9299999999999997,Low,18.1
2021,30-39,Female,74.62,37.980000000000004,Middle,13.1
2023,20-29,Male,14.889999999999999,53.08,High,10.1
2021,10-19,Male,41.300000000000004,10.509999999999998,Low,16.1
2024,20-29,Male,38.53,43.53,Low,17.1
2023,50-59,Male,35.21,46.35,Middle,19.1
2023,20-29,Female,24.91,75.46000000000001,Middle,16.1
2021,20-29,Female,38.59,36.36,Low,11.1
2023,60-69,Male,24.7,24.880000000000003,High,12.1
2020,40-49,Male,41.01,72.91000000000001,Middle,20.1
2023,20-29,Female,28.99,31.25,Middle,17.1
2021,10-19,Male,19.32,26.229999999999997,Low,15.1
2020,40-49,Female,44.099999999999994,93.24000000000001,High,16.1
2021,40-49,Female,61.419999999999995,52.19,Middle,16.1
2021,20-29,Male,12.03,56.16,Low,11.1
2022,30-39,Male,35.45,67.1,High,7.1
2021,10-19,Male,30.11,38.43,High,7.1
2021,80+,Male,-6.93,33.14000000000001,High,11.1
2020,50-59,Male,32.4,16.64,Low,10.1
2020,60-69,Male,36.629999999999995,0.8600000000000012,Middle,19.1
2021,30-39,Male,61.28,86.45000000000002,High,10.1
2024,30-39,Male,66.27000000000001,47.18,Low,18.1
2024,60-69,Male,2.8199999999999985,54.31000000000001,High,16.1
2022,80+,Male,-2.459999999999999,0.5799999999999983,High,14.1
2023,20-29,Female,28.93,80.55,High,16.1
2021,10-19,Male,53.22,29.909999999999997,High,9.1
2023,30-39,Male,59.77,58.92,Low,18.1
2024,20-29,Female,43.23,65.78999999999999,Middle,19.1
2024,70-79,Male,32.09,-15.6,Middle,18.1
2022,30-39,Female,26.990000000000002,48.92,High,9.1
2021,60-69,Male,2.84,10.190000000000003,Middle,15.1
2021,10-19,Female,30.740000000000002,-6.000000000000002,Middle,19.1
2023,10-19,Female,17.259999999999998,-13.680000000000003,Low,14.1
2020,60-69,Male,3.209999999999999,31.04,High,9.1
2020,40-49,Female,28.240000000000002,10.519999999999998,Low,14.1
2023,20-29,Male,54.32,69.26,Middle,17.1
2021,30-39,Male,30.740000000000002,67.6,High,7.1
2021,40-49,Male,35.519999999999996,41.85,High,14.1
2024,10-19,Male,39.25,10.739999999999997,Middle,19.1
2023,70-79,Male,-6.020000000000001,-19.34,Low,16.1
2023,60-69,Male,28.44,28.020000000000003,Middle,18.1
2024,30-39,Female,49.81,60.32000000000001,Middle,13.1
2020,50-59,Male,28.56,20.74,Low,11.1
2020,30-39,Female,34.86,98.59,High,11.1
2021,50-59,Female,23.34,25.520000000000003,Middle,14.1
2024,20-29,Male,29.3,77.03,Middle,17.1
2021,30-39,Male,50.540000000000006,85.47999999999999,High,13.1
2021,50-59,Male,11.27,69.67,High,7.1
2021,20-29,Male,26.14,96.3,High,15.1
2021,10-19,Male,65.74,17.36,Middle,16.1
2022,10-19,Male,56.82,6.399999999999999,Middle,22.1
2022,80+,Female,20.209999999999997,28.439999999999998,High,16.1
2020,40-49,Male,18.12,73.82000000000001,High,10.1
2023,50-59,Male,19.950000000000003,66.71000000000001,High,11.1
2021,20-29,Male,23.99,25.69,Low,16.1
2024,50-59,Male,48.01,55.0,Middle,19.1
2021,20-29,Male,19.67,23.310000000000002,Middle,21.1
2021,10-19,Male,25.18,52.36000000000001,High,15.1
2022,20-29,Male,26.33,22.14,Middle,15.1
2020,80+,Male,34.849999999999994,24.15,Middle,20.1
2020,40-49,Male,27.88,37.74,High,15.1
2020,70-79,Male,-1.9900000000000002,15.509999999999998,High,10.1
2022,30-39,Male,53.300000000000004,55.53,Low,9.1
2022,20-29,Male,37.18,36.290000000000006,Low,11.1
2024,20-29,Female,27.130000000000003,51.050000000000004,Low,17.1
2021,20-29,Male,34.69,41.790000000000006,Low,10.1
2020,20-29,Female,20.34,77.08000000000001,Middle,18.1
2024,80+,Male,16.17,-20.770000000000003,Low,11.1
2021,30-39,Female,70.77000000000001,26.150000000000002,Middle,20.1
2020,20-29,Male,14.83,92.43,High,12.1
2023,10-19,Male,25.67,61.04,High,7.1
2020,80+,Male,27.459999999999997,-21.14,Middle,16.1
2020,80+,Male,14.77,33.11000000000001,High,12.1
2020,70-79,Female,17.99,-10.630000000000003,Low,17.1
2023,10-19,Female,25.060000000000002,18.25,Low,13.1
2020,10-19,Male,20.64,2.1499999999999986,Low,15.1
2021,20-29,Male,45.83,65.58,High,9.1
2024,70-79,Male,19.099999999999998,35.89,High,13.1
2023,40-49,Female,44.209999999999994,39.64,Low,16.1
2021,30-39,Male,47.580000000000005,16.77,Low,15.1
2021,10-19,Female,9.78,-1.320000000000002,Low,18.1
2021,80+,Female,-1.8200000000000003,49.4,High,16.1
2021,20-29,Male,21.25,42.31,High,15.1
2024,30-39,Male,69.03,71.49,High,16.1
2021,30-39,Male,63.02,56.52,High,10.1
2024,10-19,Male,12.92,18.799999999999997,Low,17.1
2020,60-69,Male,11.32,5.200000000000001,Low,13.1
2024,10-19,Female,61.440000000000005,43.43,Middle,15.1
2021,20-29,Male,24.39,79.03,High,10.1
2023,80+,Male,5.710000000000004,50.080000000000005,High,9.1
2021,10-19,Male,33.43,39.72,Middle,20.1
2020,40-49,Female,34.32,42.15,Low,16.1
2023,80+,Male,27.040000000000003,-10.030000000000001,Middle,13.1
2023,50-59,Female,15.799999999999997,76.88,High,15.1
2021,70-79,Female,0.3199999999999985,43.36,High,10.1
2022,40-49,Male,54.339999999999996,60.94,Middle,20.1
2020,60-69,Male,21.81,16.96,Middle,14.1
2020,70-79,Male,12.489999999999998,17.36,Middle,16.1
2023,70-79,Female,2.59,31.799999999999997,High,16.1
2020,10-19,Female,24.17,-8.570000000000002,Middle,18.1
2023,40-49,Male,46.25,59.26,Low,18.1
2023,20-29,Male,6.710000000000001,57.730000000000004,High,13.1
2024,60-69,Female,38.66,7.649999999999999,Middle,20.1
2021,60-69,Male,27.19,32.34,Middle,19.1
2024,10-19,Male,27.57,38.04,High,14.1
2024,80+,Male,6.780000000000001,41.93000000000001,High,13.1
2024,60-69,Male,28.279999999999998,17.680000000000007,Middle,17.1
2024,70-79,Male,-4.040000000000001,-28.37,Low,11.1
2021,50-59,Male,13.23,3.959999999999997,Low,14.1
2024,20-29,Male,39.22,57.970000000000006,Low,15.1
2022,40-49,Female,27.930000000000003,52.01,High,7.1
2020,30-39,Male,65.17,30.689999999999998,Middle,16.1
2024,30-39,Male,43.260000000000005,69.50999999999999,Middle,17.1
2023,20-29,Male,11.33,66.69,High,13.1
2021,50-59,Female,20.36,56.82,High,9.1
2020,70-79,Male,-6.710000000000001,8.490000000000002,High,13.1
2024,60-69,Male,37.0,43.42,High,8.1
2024,80+,Female,25.330000000000002,-21.009999999999998,Middle,22.1
2022,70-79,Male,-4.42,10.560000000000002,High,12.1
2022,20-29,Male,44.37,34.019999999999996,Middle,15.1
2023,60-69,Female,-4.170000000000002,33.760000000000005,Low,18.1
2022,60-69,Male,27.790000000000003,-10.180000000000001,Low,10.1
2023,50-59,Female,36.52,61.13,High,14.1
2022,20-29,Female,16.85,48.620000000000005,Middle,19.1
2024,80+,Male,8.32,-8.74,Low,13.1
2023,60-69,Female,-1.5700000000000003,26.82,High,15.1
2021,20-29,Male,7.27,15.07,Low,9.1
2022,30-39,Male,36.83,53.620000000000005,High,10.1
2022,40-49,Male,46.08,28.990000000000002,Middle,15.1
2023,70-79,Female,3.0199999999999996,-17.900000000000002,Low,11.1
2023,30-39,Female,43.67,76.30000000000001,High,13.1
2020,30-39,Female,37.19,33.22,Low,11.1
2023,10-19,Male,40.93000000000001,32.5,Low,15.1
2024,70-79,Female,38.14,-10.979999999999999,Middle,15.1
2023,50-59,Male,25.240000000000002,28.91,High,16.1
2024,10-19,Male,54.06,0.6,Middle,17.1
2022,30-39,Female,26.57,8.14,Low,16.1
2023,30-39,Male,32.07,54.800000000000004,High,8.1
2020,10-19,Female,20.060000000000002,25.86,High,8.1
2021,80+,Female,-0.75,4.859999999999999,High,9.1
2022,70-79,Female,-8.47,44.57000000000001,High,13.1
2020,10-19,Male,35.66,-2.780000000000001,Low,9.1
2022,10-19,Female,33.99,33.50999999999999,Low,13.1
2023,10-19,Male,47.31,19.189999999999998,Middle,22.1
2020,30-39,Male,62.980000000000004,19.62,Low,9.1
2021,40-49,Male,32.74,14.159999999999998,Low,17.1
2024,60-69,Male,24.720000000000002,44.370000000000005,High,11.1
2024,20-29,Female,12.1,64.33,Low,17.1
2024,20-29,Male,41.01,13.549999999999999,Low,17.1
2022,40-49,Male,29.070000000000004,85.27,High,12.1
2020,40-49,Male,57.209999999999994,43.29,Middle,15.1
2020,30-39,Male,21.400000000000002,56.32,Low,11.1
